,cc_id,nir,red,blue,green,emad,smad,bcmad,count,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,y,x,spatial_ref,time,cai,ndvi,ndwi,mndwi,ndti,b_g,b_r,mci,ndci,stumpf,ln_bg
0,4,0.0602,0.0742,0.092599995,0.100499995,0.15210178,1.8036901e-06,3.3523716e-05,0.0030999999,0.0637,0.098799996,0.0605,0.053799998,0.070599996,0.074599996,0.0633,0.065299995,-1057915.0,-302095.0,3832,2024-01-01,-0.13480392,-0.10416666,0.25077784,0.24844718,-0.15054378,0.92139304,1.2479784,0.80697054,0.0026881678,2.943602,-0.08186858
1,4,0.0598,0.074999996,0.0989,0.107099995,0.16122046,2.5572538e-06,3.372579e-05,0.0030999999,0.0648,0.0689,0.060599998,0.0541,0.0875,0.074599996,0.0641,0.0665,-1057915.0,-302075.0,3832,2024-01-01,-0.061158795,-0.11275963,0.28340322,0.27728087,-0.17627677,0.92343605,1.3186667,0.8016086,-0.0026737922,3.0404992,-0.079653725
2,4,0.059699997,0.074999996,0.0949,0.103999995,0.16183805,2.51109e-06,3.397069e-05,0.0030999999,0.0667,0.0682,0.0618,0.0552,0.0875,0.076799996,0.065299995,0.0672,-1057945.0,-302075.0,3832,2024-01-01,-0.04057017,-0.11358573,0.27061698,0.25452352,-0.16201118,0.9125,1.2653334,0.77734375,0.011857713,2.9099798,-0.091567166
3,4,0.059699997,0.0752,0.095199995,0.103999995,0.1583075,2.317196e-06,3.4195007e-05,0.0030999999,0.066199996,0.0687,0.0611,0.055,0.087299995,0.0755,0.065,0.0673,-1057925.0,-302085.0,3832,2024-01-01,-0.043287672,-0.11489993,0.27061698,0.25984251,-0.16071427,0.9153846,1.2659574,0.79072845,0.0019906943,2.933475,-0.08841099
4,4,0.058,0.072299995,0.0995,0.1074,0.15900189,2.5702536e-06,3.435343e-05,0.0030999999,0.0638,0.0677,0.059499998,0.0537,0.0879,0.0709,0.0626,0.065299995,-1057915.0,-302065.0,3832,2024-01-01,-0.061899696,-0.109746724,0.2986699,0.28699824,-0.19532558,0.9264432,1.3762103,0.81805354,-0.0097764945,3.072569,-0.076402515
5,4,0.06,0.0749,0.093899995,0.102699995,0.16169257,2.6456178e-06,3.4286735e-05,0.0030999999,0.067,0.07,0.062099997,0.055999998,0.0883,0.078099996,0.065299995,0.0682,-1057975.0,-302075.0,3832,2024-01-01,-0.030735446,-0.110452205,0.2624462,0.24635923,-0.1565315,0.91431355,1.2536715,0.7682459,0.020914998,2.909781,-0.089581706
6,4,0.063999996,0.08,0.100099996,0.1104,0.17080419,3.1897157e-06,3.218326e-05,0.0032,0.0698,0.0751,0.064399995,0.0578,0.091299996,0.081,0.0685,0.0712,-1057995.0,-302075.0,3832,2024-01-01,-0.045977015,-0.111111134,0.26605505,0.26315793,-0.15966387,0.9067029,1.25125,0.7901234,0.006211193,2.936341,-0.097940475
7,4,0.060999997,0.0782,0.0968,0.107,0.16233994,2.9925227e-06,3.527875e-05,0.0030999999,0.0668,0.07,0.062,0.055999998,0.088199995,0.0779,0.065299995,0.0681,-1057965.0,-302085.0,3832,2024-01-01,-0.046486508,-0.12356322,0.27380955,0.2662722,-0.15550756,0.90467286,1.2378517,0.7830552,-0.0019218298,2.8827615,-0.100181885
8,4,0.063999996,0.0742,0.0835,0.0902,0.15960032,1.8531382e-06,3.4480567e-05,0.0030999999,0.0687,0.100099996,0.0628,0.0559,0.0705,0.0786,0.0661,0.069699995,-1057945.0,-302115.0,3832,2024-01-01,-0.08441556,-0.07380609,0.16990925,0.17908499,-0.09732362,0.9257206,1.125337,0.81424934,0.028795812,2.8596747,-0.077182844
9,4,0.063099995,0.072299995,0.0806,0.0866,0.15463118,2.041161e-06,3.458939e-05,0.0030999999,0.0664,0.0989,0.0614,0.055,0.0713,0.0771,0.0648,0.0669,-1057935.0,-302125.0,3832,2024-01-01,-0.061224498,-0.06794682,0.15698066,0.17027025,-0.08999373,0.930716,1.1147995,0.81841755,0.03212856,2.8603923,-0.07180112
10,4,0.058199998,0.0718,0.082499996,0.090399995,0.14504963,2.4668425e-06,3.5594854e-05,0.003,0.063,0.0977,0.058199998,0.0521,0.0673,0.0758,0.062299997,0.065,-1057905.0,-302125.0,3832,2024-01-01,-0.1014686,-0.10461541,0.21668908,0.21668908,-0.114673205,0.9126106,1.149025,0.76781,0.027100276,2.7582774,-0.09144601
11,4,0.058199998,0.074599996,0.0999,0.1092,0.15974467,2.3850441e-06,3.407573e-05,0.0030999999,0.0656,0.067499995,0.0614,0.055099998,0.0885,0.0736,0.0646,0.0673,-1057945.0,-302055.0,3832,2024-01-01,-0.06050955,-0.12349396,0.30465952,0.28018758,-0.18824813,0.91483516,1.3391422,0.7907608,-0.0067476016,2.9890811,-0.089011386
12,4,0.0559,0.0678,0.100499995,0.107099995,0.14624251,1.5640288e-06,3.370503e-05,0.0032,0.063999996,0.067999996,0.0598,0.0547,0.0893,0.0694,0.0629,0.0657,-1057925.0,-302035.0,3832,2024-01-01,-0.059009463,-0.09620049,0.31411043,0.28340322,-0.22469981,0.93837535,1.4823008,0.80547553,0.0116617875,3.1935318,-0.06360524
13,4,0.0578,0.0707,0.102299996,0.107999995,0.14653969,9.85545e-07,3.234219e-05,0.0033,0.066599995,0.069299996,0.0626,0.057499997,0.089899994,0.0712,0.0659,0.0687,-1057945.0,-302025.0,3832,2024-01-01,-0.06451614,-0.10038909,0.30277443,0.26611954,-0.2087297,0.94722223,1.446959,0.81179774,0.0035236152,3.3140216,-0.054221544
14,4,0.0583,0.072,0.1015,0.1099,0.15181045,2.1551489e-06,3.4659235e-05,0.0030999999,0.0647,0.069,0.060799997,0.055,0.087799996,0.0717,0.0638,0.0661,-1057965.0,-302035.0,3832,2024-01-01,-0.0723719,-0.10514196,0.30677763,0.28763914,-0.20835625,0.9235669,1.4097222,0.8131102,-0.0020876662,3.07562,-0.07951207
15,4,0.062699996,0.0752,0.1029,0.1122,0.16203107,2.484125e-06,3.5090725e-05,0.0032,0.066199996,0.0787,0.062099997,0.0556,0.0841,0.0739,0.065,0.0672,-1058025.0,-302035.0,3832,2024-01-01,-0.100534745,-0.09064542,0.2830189,0.28743547,-0.19743864,0.9171123,1.3683511,0.8484438,-0.008718978,3.0441113,-0.08652536
16,4,0.061199997,0.074999996,0.0967,0.1055,0.15309797,2.4933845e-06,3.513046e-05,0.0032,0.066599995,0.081999995,0.0611,0.053999998,0.085599996,0.076299995,0.0645,0.0673,-1058035.0,-302075.0,3832,2024-01-01,-0.06088865,-0.10132158,0.26574686,0.2665066,-0.16897509,0.91658765,1.2893333,0.80209696,0.0085921995,2.9609067,-0.08709757
17,4,0.0581,0.0744,0.099599995,0.1114,0.15655662,2.3902892e-06,3.564061e-05,0.0032,0.067099996,0.078999996,0.060399998,0.053999998,0.084,0.0742,0.0642,0.067099996,-1058075.0,-302055.0,3832,2024-01-01,-0.0849673,-0.123018876,0.3144543,0.29685682,-0.19913886,0.89407533,1.3387096,0.7830189,-0.0013459178,2.8534374,-0.11196524
18,4,0.059899997,0.0756,0.0994,0.1114,0.15911904,2.291137e-06,3.278334e-05,0.0033,0.0654,0.0982,0.0607,0.0546,0.078899994,0.0731,0.0639,0.0661,-1058115.0,-302045.0,3832,2024-01-01,-0.11497479,-0.11586717,0.3006422,0.29459617,-0.19144386,0.89228004,1.3148148,0.8194254,-0.016812358,2.840904,-0.11397524
19,4,0.0614,0.072299995,0.1002,0.1083,0.15793213,2.3323744e-06,3.612261e-05,0.0032,0.065,0.078499995,0.0607,0.0545,0.0836,0.0718,0.0638,0.066199996,-1058045.0,-302035.0,3832,2024-01-01,-0.09031555,-0.081525765,0.27637008,0.2816568,-0.19933559,0.92520773,1.3858922,0.8551532,-0.003469768,3.071719,-0.07773698
20,4,0.0596,0.072299995,0.1037,0.1099,0.15995792,1.5685558e-06,3.2753833e-05,0.0033,0.066,0.0687,0.0625,0.0568,0.0894,0.072299995,0.0656,0.067099996,-1057995.0,-302015.0,3832,2024-01-01,-0.074054874,-0.09628503,0.29675516,0.27494198,-0.20636666,0.9435851,1.4343016,0.8243431,0.0,3.2929778,-0.058068722
21,8,0.0554,0.0635,0.0892,0.0893,0.13714027,8.805394e-07,3.0356203e-05,0.0033,0.061199997,0.0673,0.0587,0.0539,0.0817,0.0655,0.060999997,0.0626,-1057975.0,-301965.0,3832,2024-01-01,-0.043885317,-0.068124495,0.23427783,0.20675676,-0.16884816,0.99888015,1.4047244,0.84580153,0.015503849,5.3449984,-0.0011204795
22,8,0.0558,0.063099995,0.088,0.082899995,0.14711697,1.0062456e-06,2.9959496e-05,0.0033,0.063099995,0.070999995,0.0603,0.055999998,0.0821,0.0656,0.061699998,0.064399995,-1057935.0,-301965.0,3832,2024-01-01,-0.034685496,-0.061396107,0.19538571,0.1578212,-0.13561644,1.06152,1.3946118,0.8506097,0.01942506,2.9878209,0.05970183
23,8,0.050899997,0.058799997,0.0808,0.0793,0.14184743,7.053196e-07,2.9041094e-05,0.0030999999,0.056599997,0.059,0.054899998,0.050699998,0.0742,0.060599998,0.056599997,0.058199998,-1057995.0,-301875.0,3832,2024-01-01,-0.042580646,-0.072014585,0.218126,0.1818182,-0.14844319,1.0189154,1.3741497,0.839934,0.015075383,3.5493708,0.018738741
24,8,0.057,0.0656,0.086799994,0.084199995,0.13875122,9.585618e-07,3.1008993e-05,0.0032,0.0633,0.0645,0.0607,0.0563,0.081199996,0.066599995,0.0626,0.0647,-1057925.0,-301915.0,3832,2024-01-01,-0.033333324,-0.07014682,0.19263454,0.1621808,-0.12416551,1.0308789,1.3231707,0.85585594,0.0075642555,3.3702915,0.03041174
25,8,0.0557,0.0629,0.0848,0.0793,0.14070413,1.0358631e-06,2.9455023e-05,0.0032,0.0611,0.0639,0.0589,0.0545,0.079399996,0.0648,0.0605,0.062299997,-1057895.0,-301915.0,3832,2024-01-01,-0.032886736,-0.060708255,0.17481482,0.14761217,-0.11533054,1.0693568,1.3481717,0.8595679,0.01487864,2.8789172,0.06705734
26,8,0.055099998,0.063,0.0859,0.081,0.13364092,7.2305795e-07,2.9979215e-05,0.0032,0.0618,0.0654,0.059699997,0.0559,0.0808,0.064899996,0.060999997,0.0628,-1057905.0,-301945.0,3832,2024-01-01,-0.030593906,-0.06689249,0.19030127,0.15138595,-0.125,1.0604938,1.363492,0.8489985,0.014855315,2.970642,0.058734674
27,8,0.058399998,0.0668,0.0936,0.0927,0.15063103,1.1949599e-06,3.112456e-05,0.0033,0.0643,0.068399996,0.060999997,0.056199998,0.087299995,0.0683,0.0635,0.0655,-1057905.0,-301995.0,3832,2024-01-01,-0.034825884,-0.06709266,0.227002,0.20624594,-0.16238244,1.0097088,1.4011976,0.8550512,0.011102908,4.173487,0.009661934
28,8,0.060599998,0.0685,0.0905,0.0884,0.15281253,5.5911835e-07,3.388637e-05,0.0032,0.0652,0.0643,0.063,0.0572,0.084199995,0.07,0.0654,0.0673,-1057865.0,-302005.0,3832,2024-01-01,-0.036061835,-0.061192874,0.1865772,0.1677675,-0.1268324,1.0237557,1.321168,0.86571425,0.0108303465,3.5828447,0.023477895
29,8,0.0546,0.062,0.084,0.0802,0.13932154,7.752985e-07,3.2633845e-05,0.0032,0.059699997,0.063099995,0.0583,0.053299997,0.0791,0.0643,0.0594,0.060799997,-1057855.0,-301965.0,3832,2024-01-01,-0.030042924,-0.06346483,0.18991098,0.15812275,-0.12798877,1.0473815,1.3548387,0.84914464,0.018210622,3.084545,0.04629326
30,8,0.0534,0.0598,0.08,0.074599996,0.14533356,9.518981e-07,3.151874e-05,0.0030999999,0.0578,0.0638,0.0563,0.051999997,0.0764,0.061899997,0.0576,0.0594,-1057845.0,-301925.0,3832,2024-01-01,-0.023017911,-0.056537107,0.16562499,0.13980135,-0.11011903,1.0723861,1.3377926,0.86268175,0.017255533,2.7967842,0.06988621
31,8,0.0528,0.057,0.0792,0.073199995,0.1352588,1.0957837e-06,3.0550156e-05,0.003,0.054899998,0.0624,0.0534,0.049399998,0.072299995,0.058599997,0.055099998,0.0563,-1057825.0,-301915.0,3832,2024-01-01,-0.04554459,-0.03825137,0.16190474,0.15639807,-0.12442392,1.0819672,1.3894737,0.9010239,0.013840808,2.7194705,0.0787809
32,8,0.0568,0.0629,0.0846,0.0792,0.1375946,7.103443e-07,3.429339e-05,0.0030999999,0.058,0.0633,0.057699997,0.0523,0.0765,0.0637,0.058799997,0.060099997,-1057825.0,-301965.0,3832,2024-01-01,-0.05027935,-0.050960727,0.16470587,0.15704897,-0.11470795,1.0681819,1.344992,0.89167976,0.0063191047,2.8861477,0.065958016
33,8,0.053,0.060599998,0.0827,0.077199996,0.14154792,8.916914e-07,3.4510766e-05,0.0030999999,0.0587,0.0632,0.0569,0.0524,0.076799996,0.061899997,0.0579,0.06,-1057815.0,-302005.0,3832,2024-01-01,-0.036990613,-0.06690139,0.18586786,0.15137956,-0.12046443,1.0712435,1.3646865,0.8562197,0.010612243,2.8381999,0.06882015
34,8,0.0484,0.0552,0.0769,0.072,0.12260915,9.097427e-07,3.550186e-05,0.003,0.0537,0.059699997,0.051999997,0.0475,0.0713,0.0574,0.0532,0.0554,-1057775.0,-302025.0,3832,2024-01-01,-0.03778676,-0.06563707,0.19601327,0.16129032,-0.13207546,1.0680556,1.3931159,0.8432056,0.019538188,2.792636,0.065839835
35,8,0.048,0.054899998,0.0761,0.070199996,0.12278725,9.345889e-07,3.3611956e-05,0.003,0.053999998,0.060099997,0.051999997,0.047799997,0.0711,0.0578,0.0535,0.0554,-1057755.0,-301985.0,3832,2024-01-01,-0.033967413,-0.067055374,0.18781723,0.14893617,-0.12230216,1.0840456,1.3861567,0.8304499,0.025732039,2.6704195,0.08070002
36,8,0.0466,0.0528,0.0726,0.067999996,0.12113204,1.1695028e-06,3.3734508e-05,0.0029,0.050899997,0.056599997,0.049599998,0.045399997,0.0676,0.0547,0.0508,0.0523,-1057745.0,-301955.0,3832,2024-01-01,-0.03566336,-0.062374253,0.18673646,0.15646258,-0.12582779,1.0676471,1.375,0.8519196,0.017674405,2.7431943,0.065457255
37,8,0.0502,0.055999998,0.077199996,0.071899995,0.12527451,1.0314226e-06,3.5119054e-05,0.003,0.053999998,0.060399998,0.0524,0.0481,0.0713,0.058,0.0537,0.0557,-1057725.0,-301995.0,3832,2024-01-01,-0.039730612,-0.054613914,0.17772314,0.15687849,-0.12431586,1.0737135,1.3785714,0.86551726,0.017543864,2.7533727,0.07112324
38,8,0.0524,0.0565,0.0784,0.0735,0.12483099,9.1295834e-07,3.653519e-05,0.0029,0.053299997,0.056599997,0.051999997,0.046699997,0.0694,0.0579,0.053799998,0.0552,-1057715.0,-302045.0,3832,2024-01-01,-0.060893122,-0.037649207,0.16759333,0.17131478,-0.13076924,1.0666667,1.3876107,0.9050086,0.012237774,2.8221953,0.06453857
39,8,0.0515,0.058599997,0.076699995,0.0725,0.13268337,8.39144e-07,3.6125435e-05,0.003,0.056599997,0.057499997,0.0546,0.049599998,0.069,0.060099997,0.0563,0.0579,-1057685.0,-302015.0,3832,2024-01-01,-0.052848294,-0.0644868,0.16935483,0.14083397,-0.10602594,1.057931,1.3088737,0.8569052,0.012636894,2.8766174,0.05631506
40,8,0.0449,0.050899997,0.07,0.0659,0.11768454,1.3085663e-06,3.5474317e-05,0.003,0.0479,0.0578,0.046299998,0.0425,0.0663,0.0513,0.0475,0.0492,-1057685.0,-301965.0,3832,2024-01-01,-0.027146025,-0.06263045,0.18953067,0.17468807,-0.12842467,1.0622156,1.3752457,0.87524366,0.003913924,2.7541177,0.06035689
42,8,0.0482,0.053999998,0.073699996,0.0725,0.12070732,1.2367367e-06,3.182839e-05,0.0029,0.0513,0.0567,0.050699998,0.046299998,0.0676,0.0557,0.0514,0.0528,-1057735.0,-301915.0,3832,2024-01-01,-0.043170553,-0.056751445,0.20132558,0.17694806,-0.14624506,1.0165517,1.3648148,0.86535007,0.015496835,3.4977667,0.016416248
43,8,0.0438,0.0508,0.0692,0.066199996,0.11418493,1.7525076e-06,3.328122e-05,0.0029,0.0482,0.0535,0.046699997,0.0429,0.0647,0.0515,0.0481,0.0499,-1057645.0,-301895.0,3832,2024-01-01,-0.03360718,-0.07399576,0.20363632,0.17271923,-0.1316239,1.0453173,1.3622048,0.85048544,0.0068426263,2.905265,0.044320468
44,8,0.043199997,0.0493,0.068399996,0.063999996,0.117765106,1.9353658e-06,3.3186432e-05,0.003,0.0477,0.0598,0.046299998,0.0425,0.0652,0.051599998,0.047399998,0.048699997,-1057635.0,-301955.0,3832,2024-01-01,-0.023952056,-0.065945975,0.19402984,0.16047144,-0.12974401,1.06875,1.3874239,0.8372093,0.022794828,2.6836524,0.06648976
45,8,0.0506,0.0559,0.0757,0.0707,0.13523984,1.1341065e-06,3.638036e-05,0.003,0.0552,0.057099998,0.0537,0.0486,0.068799995,0.0589,0.055099998,0.0567,-1057655.0,-302015.0,3832,2024-01-01,-0.047750905,-0.049765263,0.16570485,0.13665593,-0.11690361,1.0707214,1.3542039,0.85908324,0.026132392,2.7575111,0.06833261
46,8,0.0534,0.0587,0.0782,0.073699996,0.13389392,2.20021e-06,3.7858958e-05,0.003,0.058,0.065799996,0.0565,0.0521,0.0735,0.062,0.058,0.0596,-1057655.0,-302055.0,3832,2024-01-01,-0.030982189,-0.04727922,0.15971676,0.13210443,-0.11329304,1.0610584,1.3321975,0.86129034,0.027340513,2.867383,0.0592669
47,8,0.053099997,0.058199998,0.0756,0.0722,0.14283767,2.1647154e-06,3.5616067e-05,0.003,0.0572,0.0651,0.0557,0.051099997,0.0718,0.0613,0.057099998,0.058599997,-1057635.0,-302095.0,3832,2024-01-01,-0.025780173,-0.04582211,0.1524342,0.12900703,-0.10736198,1.0470914,1.298969,0.8662316,0.025941426,2.972956,0.046016194
48,8,0.048299998,0.0545,0.072299995,0.0681,0.13284558,1.9616573e-06,3.55479e-05,0.003,0.0528,0.0633,0.051999997,0.0475,0.069,0.057,0.0532,0.054399997,-1057615.0,-302035.0,3832,2024-01-01,-0.02335454,-0.06031129,0.1701031,0.13405497,-0.11092985,1.061674,1.3266054,0.84736836,0.022421537,2.7875433,0.05984691
53,8,0.047,0.052899998,0.07,0.067999996,0.11835423,1.7573118e-06,3.379725e-05,0.0029,0.0503,0.0589,0.049399998,0.0451,0.0647,0.0547,0.0502,0.0515,-1057535.0,-302065.0,3832,2024-01-01,-0.0393467,-0.059059057,0.18260868,0.1584327,-0.12489661,1.0294118,1.3232515,0.8592322,0.016728632,3.137895,0.028987566
54,8,0.051099997,0.055499997,0.0739,0.069299996,0.14027865,2.4810136e-06,3.523407e-05,0.0029,0.0541,0.0633,0.052899998,0.0484,0.0664,0.058599997,0.0539,0.0554,-1057565.0,-302145.0,3832,2024-01-01,-0.053456876,-0.0412758,0.15116279,0.1342062,-0.11057692,1.0663781,1.3315316,0.8720136,0.027169155,2.7690568,0.06426798
55,8,0.046,0.053,0.0705,0.066599995,0.12528242,1.833701e-06,3.1892017e-05,0.0029,0.0513,0.0592,0.0499,0.046099998,0.0655,0.055299997,0.051,0.0525,-1057505.0,-302125.0,3832,2024-01-01,-0.036764722,-0.07070706,0.18294844,0.14334762,-0.11371234,1.0585587,1.3301888,0.83182645,0.021237284,2.7914708,0.05690827
56,8,0.0468,0.0534,0.071899995,0.0703,0.12268508,2.2055328e-06,3.25326e-05,0.0030999999,0.051,0.061499998,0.0502,0.0462,0.069,0.0559,0.050899997,0.052699998,-1057445.0,-302015.0,3832,2024-01-01,-0.020581953,-0.065868266,0.20068318,0.16680495,-0.13662086,1.0227596,1.3464419,0.8372093,0.02287284,3.3005304,0.022504421
57,8,0.0413,0.0473,0.063599996,0.060399998,0.11056396,2.0987688e-06,2.8510109e-05,0.0026999998,0.0446,0.060999997,0.043899998,0.0402,0.060599998,0.0492,0.045399997,0.0468,-1057455.0,-302225.0,3832,2024-01-01,-0.02415458,-0.06772011,0.18780728,0.15819752,-0.121634156,1.0529801,1.3446088,0.83943087,0.019689105,2.7519414,0.051624298
58,8,0.046,0.0526,0.0689,0.066599995,0.11584817,2.4637818e-06,2.938624e-05,0.0028,0.051799998,0.0651,0.0493,0.046099998,0.0668,0.0548,0.051099997,0.053099997,-1057525.0,-302285.0,3832,2024-01-01,-0.015475302,-0.06693712,0.18294844,0.14926657,-0.11744963,1.0345346,1.3098859,0.8394161,0.020484172,3.0392709,0.033951636
59,8,0.056399997,0.061699998,0.078999996,0.076,0.13192569,1.1733472e-06,3.1031977e-05,0.003,0.058199998,0.066199996,0.057499997,0.051799998,0.0731,0.0638,0.059,0.0596,-1057375.0,-302265.0,3832,2024-01-01,-0.03879024,-0.044877227,0.14803627,0.13857679,-0.10384896,1.0394737,1.280389,0.8840125,0.016733084,3.1159413,0.038714483
60,8,0.047199998,0.053099997,0.0689,0.063999996,0.110401094,1.1233747e-06,2.757009e-05,0.0026999998,0.0523,0.056599997,0.0495,0.046099998,0.065799996,0.055999998,0.052699998,0.053799998,-1057395.0,-302845.0,3832,2024-01-01,-0.023014108,-0.058823522,0.15107913,0.12775327,-0.09308282,1.0765625,1.2975518,0.8428571,0.026581125,2.6353333,0.073773116
61,8,0.049999997,0.057,0.072,0.067999996,0.13055563,1.6918182e-06,2.6787788e-05,0.0028,0.0556,0.0609,0.053,0.048899997,0.0679,0.059,0.0558,0.057,-1057285.0,-302705.0,3832,2024-01-01,-0.029306611,-0.06542059,0.15254237,0.123966925,-0.08799997,1.0588236,1.2631578,0.8474576,0.017241383,2.808313,0.05715847
62,8,0.0556,0.0622,0.077599995,0.0748,0.14726925,2.1226585e-06,3.1385556e-05,0.0029,0.0598,0.0699,0.0576,0.0526,0.0718,0.0648,0.060099997,0.060999997,-1057325.0,-302485.0,3832,2024-01-01,-0.038821913,-0.056027167,0.14723927,0.12990937,-0.091970816,1.0374331,1.2475884,0.85802466,0.020472465,3.1245968,0.036749534
63,8,0.053799998,0.0605,0.0769,0.0738,0.13547955,2.093333e-06,2.9465406e-05,0.0028,0.057699997,0.0657,0.0558,0.0513,0.0698,0.0626,0.0578,0.0594,-1057435.0,-302465.0,3832,2024-01-01,-0.0483981,-0.05861769,0.15673982,0.1388889,-0.09903201,1.0420054,1.2710743,0.8594249,0.017059319,3.0522919,0.041147146
64,8,0.0501,0.0563,0.0722,0.0676,0.12068381,1.3387232e-06,2.720172e-05,0.0028,0.055099998,0.060799997,0.0523,0.0491,0.0694,0.0587,0.0559,0.057,-1057565.0,-302815.0,3832,2024-01-01,-0.01977403,-0.058270685,0.14868309,0.12760633,-0.091202565,1.0680474,1.2824156,0.8534923,0.020869562,2.7352386,0.06583212
65,4,0.0591,0.0713,0.089499995,0.0981,0.15328553,1.7022162e-06,3.5083965e-05,0.003,0.0629,0.0673,0.0592,0.0528,0.082499996,0.0712,0.061899997,0.063999996,-1057885.0,-302085.0,3832,2024-01-01,-0.04069767,-0.0935583,0.24809162,0.24729815,-0.15820542,0.9123343,1.2552594,0.8300562,-0.0007017663,2.8420398,-0.09174877
66,4,0.059699997,0.071899995,0.0991,0.106,0.1585061,1.1043608e-06,3.503631e-05,0.0030999999,0.0645,0.0668,0.061199997,0.0546,0.085099995,0.070599996,0.0642,0.066199996,-1057875.0,-302065.0,3832,2024-01-01,-0.07600438,-0.09270515,0.27942067,0.2679426,-0.19168076,0.9349057,1.3783033,0.84560907,-0.009122806,3.1410513,-0.067309596
67,4,0.0569,0.068799995,0.0973,0.104499996,0.15206945,1.1471808e-06,3.361287e-05,0.0030999999,0.0616,0.0665,0.0592,0.053799998,0.0832,0.0678,0.0618,0.063599996,-1057855.0,-302065.0,3832,2024-01-01,-0.07811634,-0.09466983,0.29491946,0.27672568,-0.20600116,0.93110055,1.4142443,0.839233,-0.007320605,3.0826254,-0.071388006
68,4,0.0567,0.0694,0.0862,0.0931,0.14928012,1.7712205e-06,3.3764307e-05,0.003,0.0625,0.0854,0.058399998,0.0525,0.0742,0.072299995,0.061899997,0.063999996,-1057855.0,-302095.0,3832,2024-01-01,-0.07481298,-0.10071371,0.24299063,0.22904292,-0.14584616,0.92588615,1.242075,0.7842324,0.020465752,2.8953564,-0.077004
69,4,0.0569,0.0683,0.0853,0.091,0.14573248,1.5527903e-06,3.496369e-05,0.003,0.061199997,0.0859,0.0578,0.051999997,0.0735,0.0708,0.060399998,0.0624,-1057865.0,-302095.0,3832,2024-01-01,-0.07430729,-0.091054335,0.23056118,0.22311828,-0.1424984,0.9373626,1.2489018,0.8036723,0.017972665,2.9772894,-0.06468508
70,4,0.056599997,0.072299995,0.0905,0.097399995,0.15008037,1.4138341e-06,3.339179e-05,0.0030999999,0.061199997,0.070999995,0.0583,0.052699998,0.0819,0.071899995,0.0609,0.0633,-1057835.0,-302105.0,3832,2024-01-01,-0.049883973,-0.121799834,0.26493508,0.25112393,-0.14790808,0.92915815,1.251729,0.78720444,-0.0027739205,2.976492,-0.073476315
71,4,0.0559,0.070199996,0.0929,0.0994,0.15384325,1.1668205e-06,3.313335e-05,0.0030999999,0.0609,0.0638,0.0587,0.0535,0.079799995,0.069299996,0.061499998,0.0632,-1057835.0,-302085.0,3832,2024-01-01,-0.07585412,-0.11340203,0.28010303,0.257432,-0.17216983,0.9346077,1.3233619,0.8066379,-0.0064516156,3.054502,-0.06762843
72,4,0.050499998,0.060799997,0.0858,0.0911,0.1367757,1.2818217e-06,3.5173547e-05,0.003,0.055,0.060399998,0.0528,0.0479,0.0743,0.0605,0.0547,0.0568,-1057815.0,-302085.0,3832,2024-01-01,-0.071830116,-0.09254268,0.28672317,0.26615703,-0.19947337,0.9418222,1.4111843,0.8347107,-0.0024731874,3.0251338,-0.059938796
73,4,0.046499997,0.0583,0.076799996,0.0828,0.10932732,1.9384472e-06,3.3048174e-05,0.0028,0.047,0.0639,0.0449,0.0396,0.068399996,0.0578,0.0468,0.0484,-1057815.0,-302115.0,3832,2024-01-01,-0.05785125,-0.11259544,0.2807425,0.29678935,-0.17363572,0.9275362,1.3173242,0.80449826,-0.004306641,2.7878795,-0.07522347
74,4,0.0433,0.0561,0.075899996,0.0819,0.10457426,2.086675e-06,3.21995e-05,0.0028,0.0458,0.0633,0.044,0.039,0.068399996,0.0552,0.0457,0.047199998,-1057795.0,-302115.0,3832,2024-01-01,-0.05197506,-0.12877265,0.30830672,0.30103257,-0.18695654,0.9267399,1.3529412,0.7844203,-0.008086257,2.770754,-0.07608237
75,4,0.0447,0.054899998,0.0793,0.0853,0.1130444,1.8175214e-06,3.3893873e-05,0.0028,0.0493,0.0634,0.0473,0.0425,0.0713,0.056199998,0.0492,0.0512,-1057785.0,-302095.0,3832,2024-01-01,-0.05312086,-0.10240961,0.3123077,0.28657618,-0.21683311,0.9296601,1.4444445,0.7953737,0.011701168,2.8355455,-0.07293627
76,4,0.049599998,0.059899997,0.087699994,0.0928,0.13660665,1.2994557e-06,3.4772627e-05,0.003,0.055099998,0.0603,0.052899998,0.0479,0.0742,0.0607,0.054899998,0.0569,-1057805.0,-302085.0,3832,2024-01-01,-0.0833848,-0.09406393,0.3033708,0.2738504,-0.21545516,0.945043,1.4641068,0.8171334,0.0066335187,3.0832,-0.056524824
77,4,0.051099997,0.059899997,0.086399995,0.0902,0.13709232,1.3305932e-06,3.510656e-05,0.003,0.055499997,0.060399998,0.052899998,0.0484,0.0743,0.059699997,0.0547,0.0574,-1057815.0,-302065.0,3832,2024-01-01,-0.07529556,-0.07927928,0.27671623,0.2606569,-0.20186545,0.9578713,1.442404,0.85594636,-0.001672238,3.2140584,-0.043041833
